Id,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,PavedDrive,SaleCondition,SalePrice
1427,10944,7,5,1994,1223,1223,904,2127,1,0,2,1,3,1,2,2,Y,Normal,271000
1428,10930,5,6,1945,913,1048,510,1558,1,0,1,1,3,1,1,1,Y,Normal,140000
1429,7200,5,7,1940,788,804,0,804,1,0,1,0,2,1,2,1,Y,Abnorml,119000
1430,12546,6,7,1981,1440,1440,0,1440,0,0,2,0,3,1,1,2,Y,Normal,182900
1431,21930,5,5,2005,732,734,1104,1838,0,0,2,1,4,1,1,2,Y,Normal,192140
1432,4928,6,6,1976,958,958,0,958,0,0,2,0,2,1,0,2,Y,Normal,143750
1433,10800,4,6,1927,656,968,0,968,0,0,2,0,4,1,0,1,Y,Normal,64500
1434,10261,6,5,2000,936,962,830,1792,1,0,2,1,3,1,1,2,Y,Normal,186500
1435,17400,5,5,1977,1126,1126,0,1126,1,0,2,0,3,1,1,2,P,Normal,160000
1436,8400,6,9,1962,1319,1537,0,1537,1,0,1,1,3,1,1,2,Y,Abnorml,174000
1437,9000,4,6,1971,864,864,0,864,0,0,1,0,3,1,0,2,Y,Normal,120500
1438,12444,8,5,2008,1932,1932,0,1932,1,0,2,0,2,1,1,3,Y,Partial,394617
1439,7407,6,7,1957,912,1236,0,1236,1,0,1,0,2,1,0,2,Y,Normal,149700
1440,11584,7,6,1979,539,1040,685,1725,0,0,2,1,3,1,1,2,Y,Normal,197000
1441,11526,6,7,1922,588,1423,748,2555,0,0,2,0,3,1,1,2,Y,Normal,191000
1442,4426,6,5,2004,848,848,0,848,1,0,1,0,1,1,1,2,Y,Normal,149300
1443,11003,10,5,2008,1017,1026,981,2007,1,0,2,1,3,1,1,3,Y,Normal,310000
1444,8854,6,6,1916,952,952,0,952,0,0,1,0,2,1,1,1,P,Normal,121000
1445,8500,7,5,2004,1422,1422,0,1422,0,0,2,0,3,1,0,2,Y,Normal,179600
1446,8400,6,5,1966,814,913,0,913,1,0,1,0,3,1,0,1,Y,Normal,129000
1447,26142,5,7,1962,1188,1188,0,1188,0,0,1,0,3,1,0,1,P,Normal,157900
1448,10000,8,5,1995,1220,1220,870,2090,1,0,2,1,3,1,1,2,Y,Normal,240000
1449,11767,4,7,1910,560,796,550,1346,0,0,1,1,2,1,0,1,Y,Normal,112000
1450,1533,5,7,1970,630,630,0,630,1,0,1,0,1,1,0,0,Y,Abnorml,92000
1451,9000,5,5,1974,896,896,896,1792,0,0,2,2,4,2,0,0,Y,Normal,136000
1452,9262,8,5,2008,1573,1578,0,1578,0,0,2,0,3,1,1,3,Y,Partial,287090
1453,3675,5,5,2005,547,1072,0,1072,1,0,1,0,2,1,0,2,Y,Normal,145000
1454,17217,5,5,2006,1140,1140,0,1140,0,0,1,0,3,1,0,0,Y,Abnorml,84500
1455,7500,7,5,2004,1221,1221,0,1221,1,0,2,0,2,1,0,2,Y,Normal,185000
1456,7917,6,5,1999,953,953,694,1647,0,0,2,1,3,1,1,2,Y,Normal,175000
1457,13175,6,6,1978,1542,2073,0,2073,1,0,2,0,3,1,2,2,Y,Normal,210000
1458,9042,7,9,1941,1152,1188,1152,2340,0,0,2,0,4,1,2,1,Y,Normal,266500
1459,9717,5,6,1950,1078,1078,0,1078,1,0,1,0,2,1,0,1,Y,Normal,142125
1460,9937,5,6,1965,1256,1256,0,1256,1,0,1,1,3,1,0,1,Y,Normal,147500
